Archivo,η1,η2,N1,N2,η,N,V,D,E,T,B,CC,refactor
DefaultMessageCodesResolver.java,5,12,14,23,17,37,151.23612512626255,4.791666666666667,724.6730995633415,40.259616642407856,0.026893056985797546,3,0
ScriptFactoryPostProcessorTests.java,14,34,32,50,48,82,328.50588723038135,10.373426573426574,1171.7656184057923,65.09808991143291,0.05239143710369422,5,0
TransactionAspectUtils.java,4,16,6,22,20,28,93.01398665684614,2.75,127.89423165316344,7.105235091842413,0.010660789837859947,4,0
LogDelegateFactory.java,13,20,23,34,33,57,237.02757575738562,10.428571428571429,1460.9551882584267,81.16417712546814,0.050133193865865545,3,0
RequestResultMatchers.java,1,5,1,6,6,7,18.094737505048094,0.6,10.856842503028856,0.6031579168349365,0.001634360172194361,1,0
BenchmarkTests.java,16,46,33,57,62,90,457.4784455249121,9.776785714285715,2625.9630226398094,145.88683459110052,0.07439177262123309,2,0
AutowireUtils.java,36,128,196,296,164,492,3004.039209327481,36.82791327913279,59103.59890086325,3283.533272270181,0.575585352014598,50,0
ContentDisposition.java,63,162,352,599,225,951,5364.95240513627,105.2311079897546,135682.21287400322,7537.900715222401,1.3337417924086625,40,0
TestCompiler.java,17,120,268,483,137,751,5244.293137347574,32.173913043478265,162892.17605508064,9049.565336393369,0.9965592006707301,15,0
DefaultParts.java,23,110,183,385,133,568,3505.0350286636394,34.57517482517483,83296.81797309166,4627.600998505092,0.6731827248119043,12,0
DefaultPathContainer.java,53,156,236,436,209,672,3461.474131788628,74.54795017784147,46044.92695979401,2558.0514977663333,0.7444584414411087,28,0
ServerCodecConfigurer.java,5,13,9,15,18,24,100.07820003461549,2.884615384615384,288.6871154844677,16.03817308247043,0.014560077256449627,8,0
ForwardedHeaderFilter.java,10,60,67,145,70,212,1299.4079995923328,12.083333333333332,15701.179995074019,872.2877775041121,0.20900993978654772,7,0
PeriodicTriggerTests.java,14,60,45,131,74,176,799.5793735278671,15.845502645502647,5607.9508917791545,311.55282732106417,0.13159955630894193,7,0
HttpServiceProxyFactory.java,15,94,131,265,109,396,2603.629731221573,19.825,44373.25939712116,2465.181077617842,0.42318792248962994,8,0
ServletAnnotationControllerHandlerMethodTests.java,3,11,8,19,14,27,102.79858289555531,2.590909090909091,266.341782956666,14.796765719814779,0.013798703422966413,1,0
TransactionalApplicationListenerAdapterTests.java,5,18,15,28,23,43,194.51316411045156,3.888888888888889,756.440082651756,42.024449036208665,0.02767335201811332,1,0
HttpLogging.java,8,14,8,19,22,27,94.72503367497927,5.458333333333333,306.9907639092895,17.05504243940497,0.017719799695296082,3,0
ExtendedEntityManagerCreator.java,37,196,257,516,233,773,4953.628766924141,44.85143600360992,113253.73458234286,6291.874143463492,0.8820405556511299,50,0
CountingFactory.java,7,19,13,23,26,36,154.0324320520449,4.205882352941177,555.5824617888777,30.865692321604318,0.023056860320251713,3,0
ClassUtils.java,403,810,1181,1623,1213,2804,13656.430060304874,373.89720431964435,162129.63382458442,9007.201879143584,2.8419027646553494,296,0
MvcUriComponentsBuilder.java,141,456,537,953,597,1490,8266.42874031398,130.77576495526762,97656.10686784123,5425.339270435623,1.3919601165393178,113,0
StreamUtils.java,9,31,12,53,40,65,271.8101159410467,7.059523809523809,932.5691440219819,51.80939689011011,0.03802110668295044,4,0
ResponseEntity.java,35,128,175,389,163,564,3168.1878481085273,39.380865800865806,46293.74364138253,2571.874646743474,0.5336958588607932,19,0
MergedAnnotationsTests.java,2,16,6,18,18,24,76.07820003461549,1.125,42.793987519471216,2.377443751081734,0.005138194985486905,2,0
DefaultRestClient.java,42,342,666,1298,384,1964,14218.11116349167,75.95298771309552,433797.0984241383,24099.83880134102,2.5181042043698443,51,0
RSocketMessageHandler.java,9,24,28,43,33,71,358.15198247445016,8.0625,2887.6003587002547,160.42224215001414,0.06759327201265497,2,0
AnnotationAttributes.java,6,7,9,15,13,24,88.81055323538621,6.428571428571429,570.9249850846256,31.718054726923647,0.02294024814850238,3,0
AopNamespaceUtils.java,32,118,66,188,150,254,1008.333759135763,25.389035964035966,2837.525447322875,157.64030262904862,0.13676655909851343,16,0
ResourceHttpMessageConverter.java,12,29,26,47,41,73,319.2572771991062,9.80952380952381,1672.867183550772,92.93706575282066,0.05730627139456217,9,0
RequestMappingInfo.java,22,143,441,809,165,1250,8239.154532353325,53.80953947368421,296778.0137391864,16487.6674299548,1.64494901699541,30,0
ErrorResponse.java,18,36,28,61,54,89,391.8692932402032,13.52391304347826,1836.49704783381,102.027613768545,0.0673841776198837,9,0
DefaultConversionServiceTests.java,22,57,64,109,79,173,772.9395000622767,20.454166666666666,4624.252655617039,256.9029253120578,0.13730850555306112,6,0
DefaultPartHttpMessageReaderTests.java,20,93,62,161,113,223,1200.5766001028314,17.473768261666766,8370.692740608227,465.0384855893459,0.1826556343353048,5,0
ExceptionWebSocketHandlerDecorator.java,7,23,24,67,30,91,446.5270442003752,10.195652173913043,4552.634428912521,252.9241349395845,0.09156312311166873,8,0
BeanDefinitionMethodGenerator.java,20,123,172,324,143,496,3209.1159345390156,25.528935185185187,53100.32661995301,2950.018145552945,0.5256657105894794,18,0
StompHeaders.java,7,11,9,15,18,24,100.07820003461549,4.7727272727272725,477.6459547106648,26.535886372814712,0.02036805135194445,1,0
SimpLogging.java,8,14,8,19,22,27,94.72503367497927,5.458333333333333,306.9907639092895,17.05504243940497,0.017719799695296082,3,0
ApplicationManagedEntityManagerIntegrationTests.java,3,17,9,35,20,44,190.16483617504394,3.0882352941176467,587.273758775871,32.62631993199283,0.02337612256679133,1,0
RoutingFunctions.java,31,73,67,111,104,178,796.1575905441287,23.367364382824068,4361.589867621314,242.3105482011841,0.1375314221119352,6,0
ClassUtilsTests.java,14,51,31,82,65,113,415.4167325666819,10.26841491841492,964.4368304013987,53.57982391118881,0.05128928615552042,6,0
AnnotatedBeanDefinitionReader.java,5,10,10,13,15,23,89.85848369899593,3.25,292.04007202173676,16.224448445652044,0.014672598820854352,2,0
SocketUtils.java,22,73,106,210,95,316,1738.0907508145324,30.714358974358973,36552.283532334375,2030.682418463021,0.39324461129861066,29,0
HttpServiceMethod.java,42,166,274,446,208,720,4119.496805995828,53.95234177947472,57612.36003203051,3200.6866684461393,0.735884868165146,23,0
AnnotatedElementUtils.java,48,239,395,937,287,1332,8791.102044104278,77.5520578455361,365343.12630201696,20296.840350112052,1.91241166453256,85,0
PubSubHeaderAccesssor.java,16,69,107,209,85,316,1872.341322236286,21.784745762711864,32918.48909922347,1828.8049499568594,0.3511185549231432,9,0
MessageHeaderAccessorTests.java,5,6,9,13,11,22,76.10749561002054,5.416666666666666,412.24893455427787,22.90271858634877,0.018463687449969336,1,0
FactoryMethods.java,1,3,1,3,4,4,8.0,0.5,4.0,0.2222222222222222,0.0008399473665965822,1,0
AnnotationAwareOrderComparator.java,10,17,14,31,27,45,142.88757144927206,9.7,500.19174440493174,27.788430244718427,0.028979520184210388,10,0
MethodParameter.java,5,8,10,19,13,29,107.31275182609167,5.9375,637.1694639674193,35.39830355374552,0.02468209662410386,3,0
LocalVariableTableParameterNameDiscovererTests.java,19,65,40,148,84,188,790.6394536261799,23.20695488721805,5805.381494995006,322.5211941663892,0.14881967640452887,8,0
CallbacksSecurityTests.java,13,137,243,478,150,721,5076.1632507623135,21.630769230769232,98643.00146219939,5480.166747899966,0.7189267050429086,20,0
CharBufferDecoder.java,13,30,15,40,43,55,201.9092240839919,8.75,674.5299025369443,37.47388347427468,0.03446490034288159,5,0
MimeType.java,9,37,60,89,46,149,823.010731452495,10.824324324324323,8908.535079641195,494.91861553562194,0.14324614447753986,7,0
DefaultResponseBuilder.java,14,86,141,258,100,399,2650.898619720115,21.0,55668.87101412242,3092.7150563401347,0.4859821907428967,3,0
ETag.java,4,11,13,23,15,36,140.64806144190666,4.181818181818182,588.164620575246,32.67581225418033,0.023399756783727008,5,0
DummyFactory.java,15,58,60,131,73,191,1000.7666565911147,15.252525252525253,7173.332427210909,398.51846817838384,0.15534477616288545,9,0
CacheAdviceParser.java,6,37,50,129,43,179,971.3013910916756,10.45945945945946,10159.287523039959,564.4048623911088,0.15635829032732892,10,0
SessionFactoryUtils.java,103,338,421,820,441,1241,6625.387368145163,110.63524114774116,111912.40044889155,6217.355580493974,1.2733701033175113,163,0
SpringProperties.java,11,32,22,53,43,75,270.1639501680896,10.00189393939394,1109.3374105098756,61.62985613943753,0.045625454762746105,13,0
HttpServiceProxyRegistryFactoryBean.java,12,110,300,430,122,730,5059.438256420907,23.454545454545453,118666.82455969036,6592.6013644272425,0.8049426874326037,3,0
XmlEventDecoderTests.java,9,53,35,75,62,110,498.41152544244653,6.4441391941391934,1580.5280211428005,87.80711228571114,0.05522238509762298,3,0
FactoryMethodComponent.java,6,26,24,51,32,75,375.0,5.884615384615384,2206.730769230769,122.59615384615384,0.05649954872163508,1,0
TestPropertySourceAttributes.java,10,22,27,44,32,71,355.0,10.0,3550.0,197.22222222222223,0.07757068870639545,5,0
JdkClientHttpResponse.java,8,83,97,154,91,251,1633.4564546898728,7.421686746987952,12123.002121553754,673.5001178640974,0.1759079764404008,1,0
Netty4ClientHttpRequest.java,8,27,27,56,35,83,425.7304904064322,8.296296296296296,3531.986290779289,196.22146059884938,0.07730805579560046,4,0
AbstractUrlHandlerMapping.java,5,6,7,11,11,18,62.26976913547135,4.583333333333333,285.403108537577,15.85572825208761,0.014449446498593787,2,0
MergedContextConfiguration.java,11,44,127,201,55,328,1896.2859860360884,25.125,47644.18539915672,2646.89918884204,0.43807857717225407,22,0
JndiPropertySource.java,4,5,4,9,9,13,41.209025018750054,3.6,148.3524900675002,8.241805003750011,0.009341328368971053,1,0
ObjectToObjectConverter.java,44,80,131,176,124,307,1359.3197355023472,48.17040149393091,12016.424841520626,667.579157862257,0.30392399097929773,17,0
ContentNegotiatingViewResolver.java,12,26,23,41,38,64,275.94119525778194,9.575757575757576,1516.6383458149091,84.25768587860605,0.052251333365630814,7,0
WebHttpHandlerBuilder.java,13,56,82,164,69,246,1446.575424759099,18.39622641509434,23450.962170272916,1302.8312316818285,0.2765212051745363,8,0
VersionRequestCondition.java,15,56,121,201,71,322,1980.2185724805076,26.919642857142858,53306.776750256526,2961.4875972364734,0.47213590339727096,14,0
HandshakeWebSocketService.java,16,95,118,194,111,312,2119.857750301233,16.33684210526316,34631.78135228962,1923.9878529049788,0.3541565670268721,19,0
ResourceHttpMessageWriterTests.java,2,5,2,8,7,10,28.07354922057604,1.6,44.91767875292167,2.495426597384537,0.00421201861424495,1,0
BeanDefinitionBuilder.java,27,115,137,335,142,472,2520.0832872503593,30.04199134199134,21082.638532334455,1171.257696240803,0.3254187338427014,25,0
PathExtensionContentNegotiationStrategy.java,13,29,28,50,42,78,352.2252932245416,11.40909090909091,2513.367449148756,139.63152495270867,0.07069127758962869,8,0
ReactorClientHttpRequest.java,9,33,30,75,42,105,566.1933293917699,10.227272727272728,5790.613596052193,321.700755336233,0.10748845051494223,4,0
SimpleBufferingClientHttpRequest.java,8,25,23,52,33,75,378.329558951884,8.32,3147.701930479675,174.87232947109305,0.07159364581729448,5,0
BodyInsertors.java,8,52,75,117,60,192,1134.1229943568355,9.0,10207.10694921152,567.0614971784178,0.15684855504353754,1,0
